X,Y,OBJECTID,ID,Letter,Address,City,State,Zip,Phone,Lat,Long_,Restaurant
-78.7261,35.8044,9506,9506,h,1400 Edwards Mill Road,Raleigh,NC,27607-3624,(919) 467-7825,35.8044,-78.7261,Hardee's
-78.6204,35.866,9507,9507,h,6104 Falls Of Neuse Road,Raleigh,NC,27609,(919) 876-4165,35.866,-78.6204,Hardee's
-78.5782,35.7974,9508,9508,h,3689 New Bern Avenue,Raleigh,NC,27610-1232,(919) 231-6346,35.7974,-78.5782,Hardee's
-78.6809,35.8579,9509,9509,h,5601 Creedmoor Rd,Raleigh,NC,27612-6316,(919) 781-4332,35.8579,-78.6809,Hardee's
-78.6516999999999,35.8997,9510,9510,h,8805 Six Forks Rd,Raleigh,NC,27615,(919) 848-1444,35.8997,-78.6517,Hardee's
-78.5593,35.8943,9511,9511,h,8401 Capital Blvd,Raleigh,NC,27616-3149,(919) 872-7448,35.8943,-78.5593,Hardee's
-79.6546999999999,35.738,9512,9512,h,6727 Jordan Rd,Ramseur,NC,27316,(336) 824-4591,35.738,-79.6547,Hardee's
-79.8201,35.8229,9513,9513,h,704 W Academy,Randleman,NC,27317,(336) 498-7911,35.8229,-79.8201,Hardee's
-79.175,34.8112,9514,9514,h,610 E 4th Ave,Red Springs,NC,28377-1667,(910) 843-3745,34.8112,-79.175,Hardee's
-79.6926,36.3523000000001,9515,9515,h,1702 Freeway Drive,Reidsville,NC,27320-7109,(336) 342-2838,36.3523,-79.6926,Hardee's
-77.5776999999999,34.8670000000001,9516,9516,h,8901 Richlards Highway 24,Richlands,NC,28574-0948,(910) 324-1221,34.867,-77.5777,Hardee's
-77.6349999999999,36.4329000000001,9517,9517,h,1711 Julian R Allsbrook Hwy,Roanoke Rapids,NC,27870-5117,(252) 537-7865,36.4329,-77.635,Hardee's
-77.6555999999999,36.4557,9518,9518,h,120 East 10th St,Roanoke Rapids,NC,27870-3819,(252) 537-3619,36.4557,-77.6556,Hardee's
-79.7834999999999,34.9389,9519,9519,h,124 West Broad Ave,Rockingham,NC,28379,(910) 997-2293,34.9389,-79.7835,Hardee's
-80.4123,35.5548,9520,9520,h,507 W Main St,Rockwell,NC,28138,(704) 279-5692,35.5548,-80.4123,Hardee's
-77.776,35.9446,9521,9521,h,1200 N Raleigh Street,Rocky Mount,NC,27801,(252) 446-1810,35.9446,-77.776,Hardee's
-77.8117999999999,35.9322000000001,9522,9522,h,830 Raleigh Rd,Rocky Mount,NC,27803,(252) 442-2931,35.9322,-77.8118,Hardee's
-77.8213,35.9612000000001,9523,9523,h,600 Wesleyan Blvd. North,Rocky Mount,NC,27804,(252) 443-4016,35.9612,-77.8213,Hardee's
-77.8489,35.9635000000001,9524,9524,h,3525 Sunset Ave,Rocky Mount,NC,27804-3409,(252) 443-5050,35.9635,-77.8489,Hardee's
-77.7848999999999,35.9836,9525,9525,h,1831 North Wesleyan Blvd,Rocky Mount,NC,27804,(252) 985-2432,35.9836,-77.7849,Hardee's
-77.8804,34.4418000000001,9526,9526,h,8081 Us Highway 117 South,Rocky Point,NC,28457,(910) 675-8224,34.4418,-77.8804,Hardee's
-78.4657,35.9179,9527,9527,h,403 South Main Street,Rolesville,NC,27571-9664,(919) 554-2720,35.9179,-78.4657,Hardee's
-78.5141,34.9694,9528,9528,h,Hwy 24,Roseboro,NC,28382,(910) 525-4573,34.9694,-78.5141,Hardee's
-78.9833999999999,36.3975,9529,9529,h,303 N Madison Boulevard,Roxboro,NC,27573-5354,(336) 599-2942,36.3975,-78.9834,Hardee's
-80.2975,36.2305000000001,9530,9530,h,1035 Bethania Rd,Rural Hall,NC,27045,(336) 969-9119,36.2305,-80.2975,Hardee's
-81.9677,35.3845000000001,9531,9531,h,116 Us Hwy 74a,Rutherfordton,NC,28139-2554,(828) 287-9307,35.3845,-81.9677,Hardee's
-78.9765,34.8071,9532,9532,h,507 W Broad St,St. Pauls,NC,28384-1403,(910) 865-4024,34.8071,-78.9765,Hardee's
-80.4632999999999,35.6617,9533,9533,h,726 E Innes St,Salisbury,NC,28144,(704) 633-0721,35.6617,-80.4633,Hardee's
-79.1726999999999,35.4713,9534,9534,h,813 S Horner Boulevard,Sanford,NC,27330,(919) 775-7022,35.4713,-79.1727,Hardee's
-79.2178,35.438,9535,9535,h,2255 Jefferson Davis Hwy,Sanford,NC,27330,(919) 774-1942,35.438,-79.2178,Hardee's
-79.1362,35.4521,9536,9536,h,3002 S Horner Blvd,Sanford,NC,27332-9644,(252) 937-2000,35.4521,-79.1362,Hardee's
-77.4238999999999,36.1239,9537,9537,h,608 South Main Street,Scotland Neck,NC,27874-1148,(252) 826-2770,36.1239,-77.4239,Hardee's
-79.7884,35.5372,9538,9538,h,508 Little River Rd,Seagrove,NC,27341,(336) 873-9068,35.5372,-79.7884,Hardee's
-78.3835,33.9747,9539,9539,h,4736 Main St,Shallotte,NC,28470-1880,(910) 754-8669,33.9747,-78.3835,Hardee's
-77.8294,35.8669,9540,9540,h,3650 Us Hwy 301,Sharpsburg,NC,27878-0850,(252) 977-9719,35.8669,-77.8294,Hardee's
-81.535,35.3018000000001,9541,9541,h,324 E Grover St,Shelby,NC,28150-3967,(704) 487-1507,35.3018,-81.535,Hardee's
-78.3128,35.5193,9542,9542,h,1262 N Brightleaf Blvd,Smithfield,NC,27577-4246,(919) 934-5580,35.5193,-78.3128,Hardee's
-77.4376999999999,34.5513,9543,9543,h,968 Nc Hwy 210,Sneads Ferry,NC,28460-9135,(910) 327-2535,34.5513,-77.4377,Hardee's
-78.0450999999999,33.9660000000001,9544,9544,h,Hwy 211,Southport,NC,28461,(910) 457-4560,33.966,-78.0451,Hardee's
-81.1117,36.5005,9545,9545,h,417 S Main Street,Sparta,NC,28675,(336) 372-4903,36.5005,-81.1117,Hardee's
-81.9406,35.3623000000001,9546,9546,h,605 W Main St,Spindale,NC,28160-1238,(828) 286-3821,35.3623,-81.9406,Hardee's
-78.9731999999999,35.1631,9547,9547,h,400 S Main St,Spring Lake,NC,28390,(252) 937-2000,35.1631,-78.9732,Hardee's
-82.1211,35.9032,9548,9548,h,6187 Highway 19e N,Spruce Pine,NC,28777-8945,(828) 765-4893,35.9032,-82.1211,Hardee's
-81.0912,35.3551,9549,9549,h,441 Highway 27 S,Stanley,NC,28164,(704) 263-1221,35.3551,-81.0912,Hardee's
-80.8896999999999,35.787,9550,9550,h,255 N Center St,Statesville,NC,28677,(704) 873-5853,35.787,-80.8897,Hardee's
-78.7519,35.0352,9551,9551,h,5189 Clinton Rd,Stedman,NC,28391-9516,(910) 484-1003,35.0352,-78.7519,Hardee's
-78.273,34.0175,9552,9552,h,5 Ocean Hwy E,Supply,NC,28462-3357,(910) 754-3311,34.0175,-78.273,Hardee's
-77.5465,34.4276,9553,9553,h,418 Roland Avenue,Surf City,NC,28445-6685,(910) 328-5292,34.4276,-77.5465,Hardee's
-77.1285,34.6923,9554,9554,h,677 Corbett Ave.,Swansboro,NC,28584,(910) 326-1317,34.6923,-77.1285,Hardee's
-77.0697,34.6889000000001,9555,9555,h,101b Wb McLean Blvd,Swansboro,NC,28584-8514,(252) 393-2113,34.6889,-77.0697,Hardee's
-81.1724,35.9226000000001,9556,9556,h,346 E Main Ave,Taylorsville,NC,28681,(828) 632-7566,35.9226,-81.1724,Hardee's
-80.0793,35.8843000000001,9557,9557,h,116 East Main Street,Thomasville,NC,27360-4041,(336) 472-7395,35.8843,-80.0793,Hardee's
-80.0721,35.8668000000001,9558,9558,h,1025 Randolph Street,Thomasville,NC,27360-5876,(336) 475-9416,35.8668,-80.0721,Hardee's
-78.5089999999999,35.9791000000001,9559,9559,h,216 Roosevelt Ave.,Wake Forest,NC,27587,(919) 556-1455,35.9791,-78.509,Hardee's
-80.1517,36.1688,9560,9560,h,3002 Old Hollow Rd,Walkertown,NC,27051,(336) 595-3679,36.1688,-80.1517,Hardee's
-77.9961,34.7441,9561,9561,h,807 N Norwood Street,Wallace,NC,28466-1341,(910) 285-6136,34.7441,-77.9961,Hardee's
-80.1413,36.3086000000001,9562,9562,h,1074 North Main Street,Walnut Cove,NC,27052-9312,(336) 591-8510,36.3086,-80.1413,Hardee's
-78.1593,36.4032,9563,9563,h,417 W Ridgeway St,Warrenton,NC,27589-1713,(252) 257-1111,36.4032,-78.1593,Hardee's
-77.0314,35.5464000000001,9564,9564,h,1290 John Small Ave,Washington,NC,27889-3800,(252) 946-1209,35.5464,-77.0314,Hardee's
-82.9881,35.5007,9565,9565,h,437 Russ Ave,Waynesville,NC,28786-2933,(828) 456-5712,35.5007,-82.9881,Hardee's
-83.006,35.4674,9566,9566,h,2010 S. Main St,Waynesville,NC,28786,(828) 452-2991,35.4674,-83.006,Hardee's
-78.7069,34.3390000000001,9567,9567,h,265 Washington Street,Whiteville,NC,28472,(910) 642-5397,34.339,-78.7069,Hardee's
-81.1962,36.1491,9568,9568,h,1901 Addison Avenue,Wilkesboro,NC,28697,(336) 667-4344,36.1491,-81.1962,Hardee's
-77.9354999999999,34.1932,9569,9569,h,2518 Carolina Beach Rd,Wilmington,NC,28401-7610,(910) 762-3904,34.1932,-77.9355,Hardee's
-77.9252,34.2105,9570,9570,h,1970 South 17th Street,Wilmington,NC,28401,(910) 763-3446,34.2105,-77.9252,Hardee's
-77.9261999999999,34.2734,9571,9571,h,1900 Castle Hayne Rd,Wilmington,NC,28401,(910) 762-7647,34.2734,-77.9262,Hardee's
-77.8761,34.2314000000001,9572,9572,h,429 South College Road,Wilmington,NC,28403-1631,(910) 791-4140,34.2314,-77.8761,Hardee's
-77.901,34.2158000000001,9573,9573,h,1420 Floral Parkway,Wilmington,NC,28403-6710,(910) 791-5457,34.2158,-77.901,Hardee's
-77.8899,34.2426,9574,9574,h,1 South Kerr Avenue,Wilmington,NC,28403-1416,(910) 251-0010,34.2426,-77.8899,Hardee's
-77.8262,34.2639,9575,9575,h,112 Military Cutoff Road,Wilmington,NC,28405-9792,(910) 392-1740,34.2639,-77.8262,Hardee's
-77.8926,34.1428000000001,9576,9576,h,5301 S College Rd,Wilmington,NC,28412-2211,(910) 791-1664,34.1428,-77.8926,Hardee's
-77.9523,35.731,9577,9577,h,2313 Forest Hills Rd,Wilson,NC,27893-3480,(252) 293-7809,35.731,-77.9523,Hardee's
-80.2675,36.0930000000001,9578,9578,h,1590 First St,Winston Salem,NC,27104,(336) 723-2514,36.093,-80.2675,Hardee's
-80.239,36.0476,9579,9579,h,10 E Clemmonsville Rd,Winston Salem,NC,27127,(336) 788-3551,36.0476,-80.239,Hardee's
-80.6598999999999,36.1153,9580,9580,h,952 S State St,Yadkinville,NC,27055,(336) 679-2203,36.1153,-80.6599,Hardee's
-79.362,36.4382,9581,9581,h,2089 Nc Highway 86 N,Yanceyville,NC,27379-8655,(336) 694-5218,36.4382,-79.362,Hardee's
-78.3276999999999,35.8202,9582,9582,h,607 W Gannon Street,Zebulon,NC,27597,(919) 269-7810,35.8202,-78.3277,Hardee's
-100.763,46.8171,9583,9583,h,1301capital Avenue,Bismarck,ND,58501,(701) 258-1023,46.8171,-100.763,Hardee's
-102.789,46.8788000000001,9584,9584,h,233 W Villard Street,Dickinson,ND,58601,(612) 854-7944,46.8788,-102.789,Hardee's
-96.7886999999999,46.882,9585,9585,h,662 6th Avenue North,Fargo,ND,58102,(701) 232-3662,46.882,-96.7887,Hardee's
-96.8441999999999,46.8766,9586,9586,h,3819 W Main,Fargo,ND,58103,(309) 852-2481,46.8766,-96.8442,Hardee's
-97.4093,48.4089000000001,9587,9587,h,Intersection Hwy 17 & 81,Grafton,ND,58237,(701) 352-3101,48.4089,-97.4093,Hardee's
-97.0667,47.9035000000001,9588,9588,h,1750 Columbia Road,Grand Forks,ND,58201,(701) 772-8249,47.9035,-97.0667,Hardee's
-98.7078,46.8999,9589,9589,h,901 First Avenue South,Jamestown,ND,58401,(612) 854-7944,46.8999,-98.7078,Hardee's
-100.884,46.8275,9590,9590,h,500 East Main Street,Mandan,ND,58554,(701) 227-0663,46.8275,-100.884,Hardee's
-101.296,48.2106,9591,9591,h,2000 South Broadway,Minot,ND,58701,(701) 852-6960,48.2106,-101.296,Hardee's
-101.296,48.2593000000001,9592,9592,h,2205 N Broadway,Minot,ND,58703-1010,(701) 838-4408,48.2593,-101.296,Hardee's
-103.625,48.1545,9593,9593,h,1020 2nd Avenue West,Williston,ND,58801,(701) 774-8118,48.1545,-103.625,Hardee's
-99.0846999999999,40.6996,9594,9594,h,2414 Second Ave,Kearney,NE,68847-4404,(308) 236-5447,40.6996,-99.0847,Hardee's
-95.9617,41.2121000000001,9595,9595,h,3225 L St,Omaha,NE,68107,(402) 731-6434,41.2121,-95.9617,Hardee's
-96.1401,41.1698000000001,9596,9596,h,9407 S 145th Street,Omaha,NE,68138,(402) 896-2068,41.1698,-96.1401,Hardee's
-96.4141999999999,42.4668,9597,9597,h,2405 Dakota Ave,South Sioux City,NE,68776,(402) 494-1416,42.4668,-96.4142,Hardee's
-81.4294999999999,41.0642,9598,9598,h,2695 Gilchrist Road,Akron,OH,44305,(330) 798-4080,41.0642,-81.4295,Hardee's
-83.7594,40.3627000000001,9599,9599,h,101 East Sandusky Ave,Bellefontaine,OH,43311,(937) 593-2772,40.3627,-83.7594,Hardee's
-81.5973999999999,39.2762000000001,9600,9600,h,1801 Washington Street,Belpre,OH,45714,(740) 423-4050,39.2762,-81.5974,Hardee's
-82.9754,40.8036000000001,9601,9601,h,536 S Sandusky Street,Bucyrus,OH,44820,(419) 562-9980,40.8036,-82.9754,Hardee's
-82.949,39.6032000000001,9602,9602,h,300 W Main Street,Circleville,OH,43113,(740) 474-6858,39.6032,-82.949,Hardee's
-81.8692,40.2705,9603,9603,h,325 S 2nd St,Coshocton,OH,43812-1904,(740) 622-1110,40.2705,-81.8692,Hardee's
-84.1867999999999,39.8197000000001,9604,9604,h,2500 Needmore Road,Dayton,OH,45414,(937) 278-3661,39.8197,-84.1868,Hardee's
-84.0803,39.7747,9605,9605,h,4010 Colonel Glenn Hwy,Dayton,OH,45431-1602,(937) 426-2232,39.7747,-84.0803,Hardee's
-83.3712,41.4863,9606,9606,h,6410 County Rd 165 (Plaza 3 South),Genoa,OH,43430,(419) 855-7239,41.4863,-83.3712,Hardee's
-83.3631999999999,41.4864,9607,9607,h,6164 County Rd 165 (Plaza 3 North),Genoa,OH,43430,(419) 855-3478,41.4864,-83.3632,Hardee's
-80.7696,41.7370000000001,9608,9608,h,65 So Chestnut Street,Jefferson,OH,44047,(440) 576-2400,41.737,-80.7696,Hardee's
-84.2259,39.6313000000001,9609,9609,h,8209 Springboro Pike,Miamisburg,OH,45342,(937) 436-1479,39.6313,-84.2259,Hardee's
-81.0951,40.7340000000001,9610,9610,h,709 E Lincoln Way,Minerva,OH,44657,(330) 868-5700,40.734,-81.0951,Hardee's
-82.454,40.4004,9611,9611,h,998 Coshocton Ave,Mount Vernon,OH,43050-1945,(614) 397-8931,40.4004,-82.454,Hardee's
-81.4076,40.4623,9612,9612,h,2333 E High St,New Philadelphia,OH,44663,(330) 339-1944,40.4623,-81.4076,Hardee's
-81.8645,41.0353000000001,9613,9613,h,8750 Wooster Pike,Seville,OH,44273,(330) 769-3020,41.0353,-81.8645,Hardee's
-83.8112,39.8957,9614,9614,h,2242 S Limestone Street,Springfield,OH,45505,(937) 323-7481,39.8957,-83.8112,Hardee's
-81.5253999999999,40.5899,9615,9615,h,782 S Wooster Avenue,Strasburg,OH,44680,(330) 878-5090,40.5899,-81.5254,Hardee's
-81.4231,41.6425,9616,9616,h,36900 Vine Street,Willoughby,OH,44094,(440) 953-9722,41.6425,-81.4231,Hardee's
-94.7721,35.4599000000001,9617,9617,h,2102 E Cherokee Ave,Sallisaw,OK,74955,(918) 775-5882,35.4599,-94.7721,Hardee's
-78.2295,39.9998,9618,9618,h,16395 Lincoln Hwy,Breezewood,PA,15533,(814) 735-4071,39.9998,-78.2295,Hardee's
-77.6489999999999,39.9339000000001,9619,9619,h,625 Lincoln Way East,Chambersburg,PA,17201,(717) 264-3630,39.9339,-77.649,Hardee's
-76.6244,39.897,9620,9620,h,820 East Main Street,Dallastown,PA,17313,(717) 244-6110,39.897,-76.6244,Hardee's
-76.937,40.381,9621,9621,h,Rd 1,Dauphin,PA,17018,(717) 927-8238,40.381,-76.937,Hardee's
-77.7313,39.7906,9622,9622,h,30 S Antrim Way,Greencastle,PA,17225-1520,(717) 597-7460,39.7906,-77.7313,Hardee's
-76.8488,40.2548,9623,9623,h,2203 Paxton Street,Harrisburg,PA,17111,(717) 232-7873,40.2548,-76.8488,Hardee's
-77.0123,39.8069,9624,9624,h,646 Main Street,McSherrystown,PA,17344,(717) 632-7810,39.8069,-77.0123,Hardee's
-76.7359999999999,40.2046,9625,9625,h,Us Route 230 & Nissley St,Middletown,PA,17057,(717) 944-7717,40.2046,-76.736,Hardee's
-79.9754,40.4929000000001,9626,9626,h,1201 North Ave,Millvale,PA,15209-2251,(412) 821-4402,40.4929,-79.9754,Hardee's
-76.3092,40.378,9627,9627,h,198 W Lincoln Avenue,Myerstown,PA,17067,(717) 866-5522,40.378,-76.3092,Hardee's
-76.8626,39.8842000000001,9628,9628,h,500 North Main Street,Spring Grove,PA,17362,(717) 225-3496,39.8842,-76.8626,Hardee's
-79.7411,39.9074000000001,9629,9629,h,517 West Main Street,Uniontown,PA,15401,(724) 437-2450,39.9074,-79.7411,Hardee's
-77.5538,39.7445000000001,9630,9630,h,1527 East Main Street,Waynesboro,PA,17268,(717) 762-7252,39.7445,-77.5538,Hardee's
-80.0515,39.9593,9631,9631,h,100 School Street,Waynesburg,PA,15370,(724) 627-6742,39.9593,-80.0515,Hardee's
-76.7712999999999,39.9523,9632,9632,h,2020 West Market Street,York,PA,17404,(717) 792-9406,39.9523,-76.7713,Hardee's
-76.7348,39.9841,9633,9633,h,1617 North George Street,York,PA,17404,(717) 848-6051,39.9841,-76.7348,Hardee's
-82.3738,34.1733,9634,9634,h,110 Greenwood St,Abbeville,SC,29620,(864) 459-4104,34.1733,-82.3738,Hardee's
-81.7232999999999,33.5294000000001,9635,9635,h,1733 Whiskey Rd,Aiken,SC,29803-7337,(803) 649-1139,33.5294,-81.7233,Hardee's
-81.6742,33.6628000000001,9636,9636,h,2648 Columbia Highway N,Aiken,SC,29805,(803) 649-4452,33.6628,-81.6742,Hardee's
-81.3112,33.0101000000001,9637,9637,h,601 Railroad Avenue,Allendale,SC,29810,(252) 443-3504,33.0101,-81.3112,Hardee's
-82.7094999999999,34.5699000000001,9638,9638,h,4415 Clemson Blvd,Anderson,SC,29621-2301,(864) 261-8111,34.5699,-82.7095,Hardee's
-82.6838999999999,34.5018000000001,9639,9639,h,102 Hwy 28 Bypass,Anderson,SC,29624-3742,(864) 296-3322,34.5018,-82.6839,Hardee's
-79.2019,33.9927,9640,9640,h,2784 Highway 501 E,Aynor,SC,29511-3474,(843) 358-0624,33.9927,-79.2019,Hardee's
-81.0338,33.3066,9641,9641,h,100 North Main Street,Bamberg,SC,29003,(803) 245-4895,33.3066,-81.0338,Hardee's
-81.3896999999999,33.2403,9642,9642,h,1203 Dunbarden Boulevard,Barnwell,SC,29812-1409,(803) 259-7233,33.2403,-81.3897,Hardee's
-81.5487,33.9029,9643,9643,h,502 W Columbia Ave,Batesburg-Leesville,SC,29006,(803) 532-9735,33.9029,-81.5487,Hardee's
-82.4870999999999,34.5166,9644,9644,h,408 S Main St,Belton,SC,29627,(864) 338-5590,34.5166,-82.4871,Hardee's
-80.2517999999999,34.2161,9645,9645,h,216 S Main Street,Bishopville,SC,29010,(803) 484-5605,34.2161,-80.2518,Hardee's
-81.5081,35.142,9646,9646,h,914 N Mountain St,Blacksburg,SC,29702-8366,(864) 839-2819,35.142,-81.5081,Hardee's
-80.9806,34.2125,9647,9647,h,100 Creech Rd,Blythewood,SC,29016-8283,(803) 691-4546,34.2125,-80.9806,Hardee's
-81.9628,35.0209,9648,9648,h,3112 Boiling Springs Rd,Boiling Springs,SC,29316,(864) 578-6228,35.0209,-81.9628,Hardee's
-79.4055,33.9108000000001,9649,9649,h,2524 W Highway 378,Brittons Neck,SC,29546-4088,(843) 362-0774,33.9108,-79.4055,Hardee's
-82.7974,34.7015,9650,9650,h,1924 West Main Street,Central,SC,29630,(864) 654-4285,34.7015,-82.7974,Hardee's
-81.3567,34.1671000000001,9651,9651,h,1425 Chapin Road,Chapin,SC,29036,(803) 345-5499,34.1671,-81.3567,Hardee's
-79.9532,32.7873000000001,9652,9652,h,209 Spring Street,Charleston,SC,29403,(843) 577-7820,32.7873,-79.9532,Hardee's
-80.0453,32.8333000000001,9653,9653,h,2563 Ashley River Road,Charleston,SC,29414,(843) 571-6809,32.8333,-80.0453,Hardee's
-80.0365,32.7907000000001,9654,9654,h,2109 Savannah Highway,Charleston,SC,29414,(843) 763-8826,32.7907,-80.0365,Hardee's
-79.8952,34.6911,9655,9655,h,801 Market St,Cheraw,SC,29520,(843) 537-3691,34.6911,-79.8952,Hardee's
-81.8617,35.1382,9656,9656,h,710 South Alabama Street,Chesnee,SC,29323,(864) 461-3111,35.1382,-81.8617,Hardee's
-81.191,34.7057,9657,9657,h,1791 J A Cochran Byp,Chester,SC,29706-2698,(803) 377-1818,34.7057,-81.191,Hardee's
-80.1086,34.7368000000001,9658,9658,h,1202 West Blvd,Chesterfield,SC,29709-1008,(843) 623-7886,34.7368,-80.1086,Hardee's
-81.9100999999999,33.4983,9659,9659,h,4445 Jefferson Davis Hwy,Clearwater,SC,29822,(803) 593-9566,33.4983,-81.9101,Hardee's
-81.861,34.5028,9660,9660,h,12328 Highway 56 N,Clinton,SC,29325-4342,(864) 833-0316,34.5028,-81.861,Hardee's
-81.2286,35.1093000000001,9661,9661,h,206 S Main St,Clover,SC,29710,(803) 222-9092,35.1093,-81.2286,Hardee's
-81.0230999999999,34.0637,9662,9662,h,5801 Fairfield Road,Columbia,SC,29203,(803) 786-9559,34.0637,-81.0231,Hardee's
-81.0173999999999,34.0017,9663,9663,h,901 Harden St,Columbia,SC,29205,(803) 254-9161,34.0017,-81.0174,Hardee's
-80.9875,33.9876,9664,9664,h,3852 Rosewood Drive,Columbia,SC,29205,(803) 738-2841,33.9876,-80.9875,Hardee's
-80.9532,34.0236000000001,9665,9665,h,5417 Forest Drive,Columbia,SC,29206,(803) 790-8145,34.0236,-80.9532,Hardee's
-80.9446,33.9661,9666,9666,h,120veterans Rd,Columbia,SC,29209,(803) 776-7281,33.9661,-80.9446,Hardee's
-80.9236,33.9542000000001,9667,9667,h,7942 Garners Ferry Rd,Columbia,SC,29209,(803) 783-7420,33.9542,-80.9236,Hardee's
-81.0966,34.0323000000001,9668,9668,h,96 N Arrowwood Rd,Columbia,SC,29210-6902,(803) 798-1322,34.0323,-81.0966,Hardee's
-81.1391,34.0682,9669,9669,h,496 Piney Grove Rd,Columbia,SC,29210,(803) 772-3691,34.0682,-81.1391,Hardee's
-80.9569999999999,34.0657,9670,9670,h,7019 Parklane Rd,Columbia,SC,29223,(803) 788-4032,34.0657,-80.957,Hardee's
-79.0094,33.8538,9671,9671,h,1506 Us Highway 501,Conway,SC,29526,(843) 248-2697,33.8538,-79.0094,Hardee's
-81.8024,35.0197,9672,9672,h,5420 N Main St,Cowpens,SC,29330-9705,(864) 463-3917,35.0197,-81.8024,Hardee's
-81.139,33.3260000000001,9673,9673,h,508 E Baruch St,Denmark,SC,29042-1307,(803) 793-3007,33.326,-81.139,Hardee's
-79.3699,34.4186,9674,9674,h,301 N 2nd St,Dillon,SC,29536,(843) 774-9581,34.4186,-79.3699,Hardee's
-82.11,34.9163,9675,9675,h,1397 E Main Street,Duncan,SC,29334,(864) 433-0264,34.9163,-82.11,Hardee's
-82.5638,34.8257,9676,9676,h,5279 Calhoun Memorial Hwy,Easley,SC,29640,(864) 855-1814,34.8257,-82.5638,Hardee's
-82.6095999999999,34.8289,9677,9677,h,421 W Main St,Easley,SC,29640,(864) 859-6526,34.8289,-82.6096,Hardee's
-81.9443,34.6993000000001,9678,9678,h,3883 Cross Anchor Road,Enoree,SC,29335,(864) 969-7085,34.6993,-81.9443,Hardee's
-79.8061,34.1888000000001,9679,9679,h,1923 W Palmetto St,Florence,SC,29501,(843) 679-2762,34.1888,-79.8061,Hardee's
-79.8011,34.2308,9680,9680,h,1902 W Lucas St,Florence,SC,29501-1232,(843) 679-2760,34.2308,-79.8011,Hardee's
-79.7644,34.1682000000001,9681,9681,h,1501 S Irby St,Florence,SC,29505-3409,(843) 679-2759,34.1682,-79.7644,Hardee's
-80.8756,35.0020000000001,9682,9682,h,Tom Hall Street,Fort Mill,SC,29715,(803) 547-7381,35.002,-80.8756,Hardee's
-82.2182999999999,34.6911,9683,9683,h,100 Chevy Drive,Fountain Inn,SC,29644,(864) 862-5378,34.6911,-82.2183,Hardee's
-81.6328,35.0803000000001,9684,9684,h,1207 Cherokee Ave,Gaffney,SC,29340,(864) 487-5474,35.0803,-81.6328,Hardee's
-81.6509,35.073,9685,9685,h,100 South Granard St,Gaffney,SC,29341,(864) 489-9751,35.073,-81.6509,Hardee's
-79.2857999999999,33.3753,9686,9686,h,1311 Church St,Georgetown,SC,29440-3205,(843) 546-6413,33.3753,-79.2858,Hardee's
-80.038,33.0038000000001,9687,9687,h,201 Goose Creek Blvd Nth,Goose Creek,SC,29445,(843) 553-7780,33.0038,-80.038,Hardee's
-80.0065,32.9693,9688,9688,h,1506 Redbank Road,Goose Creek,SC,29445,(843) 572-0919,32.9693,-80.0065,Hardee's
-82.3856,34.7714,9689,9689,h,6133 Augusta Road,Greenville,SC,29605-3653,(864) 299-1314,34.7714,-82.3856,Hardee's
-82.4102999999999,34.8265000000001,9690,9690,h,451 Mills Ave # 29,Greenville,SC,29605-4116,(864) 235-5491,34.8265,-82.4103,Hardee's
-82.2893999999999,34.8231000000001,9691,9691,h,1213 Woodruff Rd,Greenville,SC,29607-5737,(864) 288-9007,34.8231,-82.2894,Hardee's
-82.4046999999999,34.861,9692,9692,h,201 Rutherford Street,Greenville,SC,29609,(864) 370-2432,34.861,-82.4047,Hardee's
-82.4392999999999,34.8116000000001,9693,9693,h,3023 White Horse Rd,Greenville,SC,29611,(864) 269-2754,34.8116,-82.4393,Hardee's
-82.2667,34.8599,9694,9694,h,3845 Pelham Road,Greenville,SC,29615,(864) 675-9115,34.8599,-82.2667,Hardee's
-82.4542,34.8806000000001,9695,9695,h,2306 W Parker Rd,Greenville,SC,29617-2123,(864) 246-6101,34.8806,-82.4542,Hardee's
-82.1908999999999,34.2059,9696,9696,h,102 Commons Dr,Greenwood,SC,29649-1335,(864) 223-3005,34.2059,-82.1909,Hardee's
-82.2567,34.943,9697,9697,h,1220 W Wade Hampton Blvd,Greer,SC,29650-1243,(864) 877-1988,34.943,-82.2567,Hardee's
-82.2182999999999,34.948,9698,9698,h,501 E Wade Hampton Blvd,Greer,SC,29651,(864) 877-8841,34.948,-82.2183,Hardee's
-81.1190999999999,32.8761000000001,9699,9699,h,1005 Elm Street West,Hampton,SC,29924,(803) 943-4781,32.8761,-81.1191,Hardee's
-80.0676999999999,34.3601,9700,9700,h,829 S Fifth St,Hartsville,SC,29550-6501,(843) 332-4561,34.3601,-80.0677,Hardee's
-79.4476,33.7503,9701,9701,h,Society Ave & Main Street,Hemingway,SC,29554,(843) 558-7070,33.7503,-79.4476,Hardee's
-80.4003999999999,33.3140000000001,9702,9702,h,8545 Old State Road,Holly Hill,SC,29059,(803) 496-5447,33.314,-80.4004,Hardee's
-82.3891,34.446,9703,9703,h,303 E Greer St,Honea Path,SC,29654,(864) 369-6721,34.446,-82.3891,Hardee's
-82.0884,35.0415,9704,9704,h,11960 Asheville Hwy,Inman,SC,29349-1806,(864) 472-9777,35.0415,-82.0884,Hardee's
